Tipo_Entidad;Nombre_Tipo_Entidad;Codigo_Entidad;Nombre_Entidad;Fecha_Corte;Tipo_de_persona;Sexo;Tamaño_de_empresa;Tipo_de_crédito;Tipo_de_garantía;Producto de crédito;Plazo de crédito;Tasa_efectiva_promedio_ponderada;margen_adicional;Montos_desembolsados;Numero_de_creditos_desembolsados;Grupo_Etnico;Antiguedad_de_la_empresa;Tipo_de_Tasa;Rango_monto_desembolsado;Clase_deudor;Codigo_CIIU;Codigo_Municipio
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;184,667,487;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;1410;73001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;453,420,706;1;Sin información (1);No aplica(1);FS;Mayor a 335 SMLMV y menor o igual a 500 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.79;0;685,814,812;3;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;89,886,215;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.7;0;180,394,289;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;19001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;200,863,112;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;90;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;201,000,163;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;90;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;15.1;0;184,773,333;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76364
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;73,827,355;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4921;5631
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.91;0;436,884,882;6;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.1;0;85,382,235;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;20001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.13;0;1,622,878,714;15;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;123,921,184;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.85;0;171,813,201;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;4791;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;203,228,671;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;4645;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.8;0;381,855,173;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.7;0;87,599,994;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76130
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.6;0;93,213,093;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;90;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Vivienda hasta 5 años;14.05;0;36,805,368;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;25817
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14.26;0;1,152,519,674;11;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;254,745,624;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.17;0;450,373,033;2;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5266
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;352,019,435;1;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor nuevo en la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;16.05;0;48,303,647;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;4330;76122
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.61;0;112,924,657;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.62;0;789,675,552;2;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.76;0;1,201,242,251;3;Sin información (1);No aplica(1);FS;Mayor a 235 SMLMV y menor o igual a 335 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.6;0;46,527,716;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5360
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;105,977,676;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5129
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.45;0;79,230,676;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;68547
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;285,643,952;3;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5088
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;66,959,495;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;54874
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.84;0;747,464,843;8;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.84;0;360,234,012;4;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.2;0;113,246,342;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;68547
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en uvr);A más de 20 años;8.85;0;123,241,651;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.25;0;241,418,762;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;66001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;16.7;0;7,060,000;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;106,753,937;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5607
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.84;0;137,199,245;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;8758
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Vivienda empleados;Más de 15 años y hasta 20 años;4.91;0;201,266,961;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;25290
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.75;0;75,195,073;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;66170
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.45;0;180,758,505;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;7912;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.81;0;184,151,828;3;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76130
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;15.75;0;32,083,102;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5390
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.71;0;853,150,914;13;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76130
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.65;0;177,362,978;3;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;13001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.75;0;2,049,615,471;9;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;18.05;0;192,100,587;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;6910;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;8.1;0;46,246,684;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.65;0;98,342,043;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;70001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14.99;0;342,530,666;5;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 7 años y hasta 15 años;14.55;0;356,554,531;3;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;5001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.16;0;691,491,954;3;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor nuevo en la entidad;10;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);A más de 20 años;7.85;0;120,870,062;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76834
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual vis (colocación en pesos);Más de 15 años y hasta 20 años;16.05;0;52,086,927;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;76364
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Construcción de vivienda individual no vis (colocación en pesos);Más de 15 años y hasta 20 años;16.45;0;120,781,493;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;17380
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;138,042,685;2;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76147
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda no vis (colocación en pesos);Más de 15 años y hasta 20 años;17.05;0;284,241,413;1;Sin información (1);No aplica(1);FS;Mayor a 135 SMLMV y menor o igual a 235 SMLMV;Deudor de la entidad;10;25175
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Masculino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;14;0;67,816,482;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;9609;11001
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en uvr);Más de 15 años y hasta 20 años;7.6;0;58,816,514;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor nuevo en la entidad;10;76130
1;BC-ESTABLECIMIENTO BANCARIO;7;Bancolombia;26/01/2024;Natural;Femenino;No aplica;Vivienda;Garantia idónea o no idónea;Adquisición de vivienda vis (colocación en pesos);Más de 15 años y hasta 20 años;15.8;0;109,619,353;1;Sin información (1);No aplica(1);FS;Hasta 135 SMLMV;Deudor de la entidad;10;5318
